0.0,0.0,0.0,1005781046665102,-0.01343914,-0.008071095,-0.027214117
-0.0017500151455720424,-0.001156099198872853,-0.003285635786741877,1005781049123071,-0.010995681,-0.008071095,-0.018662013
-0.0031500306066708054,-0.0021371985376041356,-0.005521272484254053,1005781051583852,-0.0085522225,-0.005627636,-0.012553364
-0.004200046390458261,-0.002855798215038565,-0.006969409725185492,1005781054041352,-0.0061087636,-0.0044059083,-0.0076664463
-0.004812562545377707,-0.0033993980323314245,-0.007892547672171117,1005781056500727,-0.0024435753,-0.003184177,-0.005222991
-0.004987579072526358,-0.003767997731651705,-0.008378186119204234,1005781058959269,-1.1641532e-07,-0.0019624457,-0.0015578009
-0.0049000959527021005,-0.004049097371985696,-0.008513824870304918,1005781061418696,0.0012216112,-0.0019624457,-0.00033607334
-0.004637612978801033,-0.004155197425765463,-0.008474463770574594,1005781063880467,0.0024433425,0.00048100948,0.00088565797
-0.004287629945913674,-0.003998797832572324,-0.008260102550006903,1005781066336717,0.0024433425,0.0017027408,0.0021073893
-0.004112646767103128,-0.0038423982393791835,-0.007870741474311022,1005781068794998,-1.1641532e-07,0.00048100948,0.0033291169
-0.0041126634423693945,-0.003860998499165642,-0.0073063808177904945,1005781071253279,-1.1641532e-07,-0.0007407181,0.0045508444
-0.004287679969518046,-0.0038795987589521,-0.0067420201612699675,1005781073711560,-0.0024435753,0.00048100948,0.0033291169
-0.0049001961244374915,-0.003810699226177644,-0.0061776595047494404,1005781076169842,-0.0061087636,0.00048100948,0.0045508444
-0.006037711838295733,-0.0036542996329845044,-0.005613298848228913,1005781078628123,-0.009773952,0.0017027408,0.0033291169
-0.007525227229465282,-0.0032354001263930825,-0.0053989378933704,1005781081086404,-0.010995681,0.0041461997,-0.00033607334
-0.0091877424807764,-0.0025540009728287536,-0.005534576644471083,1005781083544685,-0.012217411,0.0053679273,-0.0015578009
-0.011112757558109736,-0.0016101019001365643,-0.0057577151867002855,1005781086002967,-0.01466087,0.00781139,-0.0015578009
-0.013125272529703998,-0.00031620312864715064,-0.006243353633733404,1005781088461248,-0.01343914,0.010254845,-0.005222991
-0.01505028753541761,0.0014151951141468792,-0.00707899178672572,1005781090919529,-0.01343914,0.013920035,-0.0064447187
