Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1015039170833967.0,0.034208313,-0.05571854,0.021655058
0.0339497397309379,-0.10639781428793899,0.056988509982483865,1015039205243394.0,-0.009773952,-0.039836057,0.035094082
0.017849536843493677,-0.12212710286981004,0.09740017151821179,1015039237189644.0,-0.0024435753,0.013920035,0.006994307
0.04987427747326431,-0.09963752327894004,0.10731372096180772,1015039271597613.0,0.024434473,-0.022731848,0.015546411
0.08994902722038381,-0.2704166772176081,0.16058787218213116,1015039303553863.0,0.009773719,-0.13513097,0.025320247
0.0654488150534597,-0.42598944604603206,0.16971392273780705,1015039337961154.0,-0.029321622,-0.019066662,-0.011331636
0.03281112711583435,-0.47698120671142263,0.14590064004916334,1015039369911883.0,0.010995447,-0.06427065,-0.0076664463
0.09799834186055667,-0.6446289688976432,0.14330170077606247,1015039404317248.0,0.017104097,-0.085040055,-0.00033607334
0.08189812176289268,-0.7870767520829146,0.11804027912188433,1015039438729540.0,-0.009773952,-0.06427065,-0.033322766
0.12538536781371207,-0.9804308869055491,0.03945204414085188,1015039470680842.0,0.047647335,-0.13268751,-0.044318333
0.20807256785639433,-1.2280535794468903,-0.012146854241556315,1015039505088602.0,0.024434473,-0.11680501,-0.00033607334
0.20955984986753,-1.449320199088268,0.013564820073603656,1015039537039488.0,-0.018326059,-0.14246133,0.022876788
0.14227217499712597,-1.794155303589202,0.058740839317482196,1015039571444852.0,-0.019547787,-0.18400013,0.025320247
0.1532094489832162,-2.0784218671519668,0.09381500601413875,1015039603399279.0,0.010995447,-0.12657884,0.013102952
0.16598420593563243,-2.385457012891758,0.12621603582578125,1015039637808602.0,-0.001221844,-0.21209991,0.020433329
0.1638839758602462,-2.8844670042757956,0.19081703861431776,1015039672216779.0,-0.001221844,-0.26585603,0.057085212
0.1505837701119755,-3.395008385784076,0.3165411247712791,1015039704162769.0,-0.01343914,-0.27196467,0.06197213
0.06238360962701271,-3.966030817575209,0.4274295886693383,1015039738570373.0,-0.086742915,-0.29762098,0.04364619
-0.14927916622337462,-4.852994781240575,0.4625298127316457,1015039804936727.0,-0.019547787,-0.18766531,-0.032101035
-0.133966894716745,-5.256961257304823,0.3670540903517051,1015039836883133.0,0.015882365,-0.24264315,-0.06875292
-0.1603046055247796,-5.686671307224067,0.20459277500046202,1015039871291779.0,-0.05375621,-0.16933939,-0.082191944
-0.25174224490866276,-5.934887900600346,0.08172957346987952,1015039903247665.0,-0.01343914,-0.10458773,-0.044318333
-0.2245300005165346,-6.1851355922613465,0.018143184756582137,1015039937655686.0,0.021991014,-0.17911321,-0.045540057
-0.1806927705568728,-6.7676205188666465,-0.09208066306764778,1015039972061258.0,0.0036650738,-0.3721465,-0.06264427
-0.22426794943105754,-7.507324207167743,-0.19306888129271693,1015040004016311.0,-0.050091024,-0.37703338,-0.039431415
-0.4326057235699519,-8.737112886035867,-0.2408310857519881,1015040070376415.0,-0.004887034,-0.33060768,-0.028435849
-0.4310309593832751,-9.405435238346834,-0.32550495736167573,1015040104784383.0,-0.012217411,-0.32694247,-0.045540057
-0.4603436519978869,-10.012576544228898,-0.37443071981089604,1015040136736206.0,-0.01343914,-0.3232773,0.00088565797
-0.8633699012120297,-14.92833949852325,0.563020277387291,1015040370225269.0,-0.025656436,-0.3733682,0.059528667
-0.9199825856880939,-15.754861723972486,0.6438962661663172,1015040404635165.0,-0.039095458,-0.43323296,0.025320247
-1.0102827235817962,-16.50025290790723,0.6968204173798784,1015040436586727.0,-0.043982375,-0.34649014,0.032650623
-1.0642704112730046,-17.134100290133762,0.7894213963586718,1015040470994592.0,-0.0061087636,-0.29151234,0.06197213
-1.0562206342558906,-17.665029169421814,0.9490079542713015,1015040502947092.0,-0.001221844,-0.30861655,0.10717611
-1.0778333490119898,-18.294589052604,1.1388213472150395,1015040537355165.0,-0.024434704,-0.30861655,0.059528667
