Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1022652896441853.0,-0.10629059,0.06889786,-0.030879311
-0.35332493026479306,0.2107019203280934,0.0481510143595949,1022652930854353.0,-0.1820378,0.14342335,0.098624006
-0.5312999956543516,0.43419742514718496,0.23801253955396928,1022652962806280.0,-0.025656436,0.06278921,0.080298066
-0.5214127376310981,0.5211744490104702,0.33472601435084304,1022652997224457.0,0.0048868014,0.07622824,0.052198295
-0.545825449445395,0.8041513074947078,0.5380143963106226,1022653031633884.0,0.0036650738,0.14831027,0.10961957
-0.44100075776275405,1.0008718403727732,0.6450134991513092,1022653063588832.0,0.07452538,0.067676134,-0.005222991
-0.43295099610090937,1.1942487749049495,0.5975270973561777,1022653098008155.0,-0.057421397,0.15441892,-0.00400126
-0.4703136812507091,1.502444198138335,0.6407387570122696,1022653129964821.0,0.053755984,0.1666362,0.041202728
-0.1720266691267118,1.8815834725725837,0.7406022315119034,1022653164378467.0,0.21624601,0.21061847,0.04242446
0.15951033060488953,2.253478851629755,0.7142514492555192,1022653196334040.0,0.07819056,0.1666362,-0.06264427
0.13474761938543625,2.6001556530462286,0.6213525863892555,1022653230749405.0,-0.05253448,0.20450982,-0.0064447187
0.17543484954207075,3.03975738170189,0.6520036191335767,1022653265163884.0,0.10995553,0.21306193,0.01798987
0.49323436608956633,3.328702838224633,0.659165310164491,1022653297114040.0,0.18325931,0.08844553,-0.017440282
0.6710339778077618,3.5389672557152947,0.659628867408246,1022653331527478.0,-0.026878163,0.13975817,0.020433329
0.5472213612896596,3.8178502125807774,0.6893655386069297,1022653363483884.0,-0.05986486,0.14342335,0.0045508444
0.5685711094001787,4.061364602209182,0.7105665779711177,1022653397902582.0,0.09407305,0.1287626,0.01676814
0.7619457177237069,4.383297526531604,0.7645407294198248,1022653429853103.0,0.072081916,0.2326096,0.033872355
0.8080579478992094,4.997111595582387,0.822141739521572,1022653464266853.0,0.009773719,0.3279045,0.014324682
0.8609076713938455,5.618625644441936,0.7949553196980448,1022653498680603.0,0.04886906,0.357226,-0.021105472
0.996357338973684,6.393283164480108,0.7642295427056967,1022653530641696.0,0.08796439,0.43908188,-0.018662013
1.166106948273169,7.249209519517703,0.7070306495679539,1022653565057061.0,0.046425603,0.4403036,-0.02354893
1.1522817448782061,8.07356701301411,0.7267923299417796,1022653597011592.0,-0.03176508,0.41709074,0.038759273
1.065744086466525,8.982605819409565,0.8539557785411735,1022653631422998.0,-0.045204107,0.50749874,0.10595438
1.075718861400886,9.887988238339615,1.1256297322998658,1022653663377009.0,0.072081916,0.4280863,0.16948432
1.3677058789895054,10.683277152115586,1.4704929862172742,1022653697790811.0,0.2125808,0.41342556,0.17559296
1.7801803063374628,11.511659634731938,1.765179422551449,1022653729752373.0,0.19303313,0.45862955,0.12061514
2.0193173673092426,12.431198439897862,1.9058178579466738,1022653764167634.0,0.054977708,0.46840337,0.041202728
2.0883545784041218,13.367274724291281,2.0035813326205947,1022653798580603.0,0.04398215,0.4403036,0.047311377
2.2186417508617913,14.13991976301913,2.0597429809244865,1022653830536488.0,0.09162959,0.3987648,0.01676814
2.498116276623985,14.949033651350723,2.1119189944307886,1022653864949978.0,0.18203758,0.4036517,0.046089645
2.833415778469441,15.674078734422592,2.2185680995565438,1022653896906592.0,0.15271607,0.37921712,0.06319386
3.0286278751902644,16.38309271048814,2.3656815278432735,1022653931314978.0,0.058642894,0.3156872,0.07174596
3.1793900266292154,16.927712935533837,2.4550931459214578,1022653963273623.0,0.13072494,0.30591336,0.031428892
3.5554644781975853,17.617564436260253,2.4982566669527584,1022653997690707.0,0.21380255,0.34623045,0.020433329
3.9356514288785416,18.27512845745488,2.586920152337064,1022654032099405.0,0.13927704,0.32912624,0.08518499
4.071976094111833,18.917048603020426,2.8557066166754987,1022654064054353.0,0.021991014,0.38043886,0.18903199
4.096300841363097,19.762562474293578,3.20879486666949,1022654098474144.0,0.017104097,0.4195342,0.14138454
4.144688084502751,20.464070068692152,3.3618189291464224,1022654130430290.0,0.018325828,0.357226,0.021655058
4.095600393726295,21.257083982639035,3.395707458406684,1022654164840342.0,-0.05864313,0.43786013,0.039981
4.026650237244365,22.020629007010356,3.5279940420046936,1022654196800290.0,-0.0024435753,0.34745216,0.06808078
4.036887495510727,22.74198047826507,3.572820061588449,1022654231210551.0,-0.018326059,0.42442113,-0.00033607334
3.9868373225847966,23.63012543113213,3.6175192205355966,1022654263166488.0,0.0012216112,0.49528146,0.06563732
4.064974526492983,24.509851774740678,3.758070157182477,1022654297584613.0,0.04398215,0.36699983,0.038759273
4.018424331991193,25.292715686199617,3.790646188608944,1022654331995030.0,-0.10751232,0.45496437,-0.0027795285
3.757499339913263,26.293210515043338,3.7551954157079006,1022654363954926.0,-0.11484269,0.5893546,-0.0027795285
3.7506741085786084,27.32317421555767,3.849283892753051,1022654398369717.0,0.11239899,0.4036517,0.08885017
3.9874486899521764,27.982419339327436,3.9376455137760047,1022654430320498.0,0.058642894,0.38899097,-0.010109909
3.871948550067594,29.026558036463033,3.838709153672209,1022654464733519.0,-0.10751232,0.5942415,-0.0797485
3.854535844920256,30.15060277272599,3.7084084546836724,1022654496696071.0,0.11850763,0.60401535,-0.033322766
4.206372817398843,31.24190394789026,3.68962202676468,1022654531104665.0,0.13194667,0.5270464,-0.014996827
4.186860096397298,32.418167526899296,3.5877106683939006,1022654565524978.0,-0.13561209,0.66876704,-0.033322766
4.0452849978778325,33.72062461910839,3.5304724141299264,1022654597480967.0,0.07941229,0.6748757,-0.06142254
4.4529469249537605,34.84115073775639,3.3660860988131116,1022654631888936.0,0.23945886,0.4659599,-0.10418308
4.693571506430359,35.60548327614459,3.120285489123111,1022654663843884.0,-0.01466087,0.39632136,-0.17259993
4.471671458311955,36.51434708547308,2.675636918308621,1022654698264353.0,-0.14660765,0.4647382,-0.27766865
4.392133809661205,37.23134216738674,2.1397740752769634,1022654730215394.0,0.084299214,0.2741484,-0.26422963
4.706258309307063,37.57863146670226,1.761712939822995,1022654764635394.0,0.15271607,0.13487124,-0.1212873
4.640895648511316,37.99751430738382,1.5561622989682313,1022654796591123.0,-0.2492329,0.32668278,-0.1506088
3.999783462245365,38.68832830988353,1.2114386347584507,1022654831001176.0,-0.3066542,0.35600427,-0.14572188
3.6229210653661443,39.35151092782074,1.0474504628000918,1022654862958311.0,-0.11728615,0.36455637,-0.04920525
3.384396032754503,40.258537237865724,1.006701555808054,1022654897375394.0,-0.11239923,0.5123856,0.009437764
3.2358209225260506,41.213863515469086,1.119952512482355,1022654931785811.0,-0.03420854,0.42075592,0.12916724
3.1838457524993387,41.98134605119659,1.47518889870664,1022654963745759.0,-0.043982375,0.41464728,0.22812733
3.0715831134293112,42.781534957332305,1.8181271555232656,1022654998156071.0,-0.02809989,0.4317515,0.06808078
3.123995353738967,43.66994238144912,1.7854763791383033,1022655030113676.0,0.034208313,0.49405968,-0.083413675
2.9542452686817824,44.61109367747135,1.5306151352688602,1022655064530863.0,-0.23212871,0.4317515,-0.13839151
2.4287204972371224,45.35967623346019,1.3431769803326576,1022655096487842.0,-0.2565633,0.40609518,-0.05409217
2.219420441942348,46.248677562709105,1.333665547228542,1022655130897790.0,0.04886906,0.48062068,0.044867918
2.4530450269792827,47.10856001656995,1.4681396256763846,1022655162857009.0,0.14416397,0.41831246,0.07174596
2.608532161535647,47.89737393143837,1.5467406165099151,1022655197272321.0,-0.025656436,0.4403036,0.0033291169
2.348832151075114,48.91963764569816,1.6350540951623664,1022655231685759.0,-0.19181164,0.51116395,0.10961957
2.093682148294179,49.834382538775316,1.9658779987841204,1022655263637738.0,-0.03543027,0.51116395,0.22446214
2.296681742408099,50.7739588361279,2.4049786708345593,1022655298056228.0,0.19914179,0.3950996,0.1853668
2.5625062995624917,51.47704143277711,2.725215083598135,1022655330012634.0,0.0378735,0.4036517,0.17681469
2.377968721892278,52.43429269888689,3.074540838640245,1022655364427946.0,-0.17104223,0.50505525,0.16215394
2.1535311942439006,53.276237666904166,3.3708022736440766,1022655396382998.0,-0.0158826,0.40487346,0.15848875
2.292655841082049,54.106876543261414,3.6733155669935638,1022655430798155.0,0.09895996,0.42442113,0.13771935
2.3942430182063075,54.92421543268297,3.9018039251611247,1022655465214092.0,0.0024433425,0.39754307,0.09495883
2.35793033397204,55.75032291761882,4.104352946410869,1022655497170134.0,-0.0158826,0.46962512,0.13405417
2.415155050933539,56.72166167823537,4.459453688458143,1022655531578155.0,0.08185575,0.4989466,0.20735793
2.5974171703224798,57.65574405159679,4.8045400822212585,1022655563535759.0,0.065973274,0.5026118,0.14260627
2.5870044475916636,58.620082824253466,5.029615943008627,1022655597953623.0,-0.06475178,0.45862955,0.08396326
2.43589185439549,59.58750269249357,5.159802527568743,1022655629903988.0,-0.061086584,0.59057635,0.07296769
2.433004125922916,60.80882875966068,5.345678421689753,1022655664316280.0,0.040316954,0.5991284,0.10473266
2.527503831099768,61.83933606605851,5.488989993969992,1022655696281071.0,0.045203872,0.49039447,0.044867918
2.7463409124490696,62.46680012978666,5.612653442859863,1022655730694196.0,0.20036352,0.17518833,0.08518499
3.278602730778473,62.80656444034437,5.78444185020902,1022655765109457.0,0.25045443,0.2655963,0.027763706
3.3911274211918085,63.69409687268052,5.555878734513704,1022655797060915.0,-0.25778502,0.84836125,-0.33508992
2.186340768417119,65.89279709034149,4.632693094521213,1022655831476176.0,-0.66217744,0.935104,-0.45604116
1.538053624053325,67.0396793148345,4.2151301454861,1022655863432478.0,0.035430036,0.37921712,0.048533108
2.0353154765137114,67.82193073154565,4.676630813672128,1022655897850030.0,0.2663369,0.4732903,0.30998322
2.208740113529411,68.8104380965764,5.146492106498649,1022655929806280.0,-0.07574735,0.56492,0.17437123
1.9357401109765706,69.96351419178905,5.377080460982557,1022655964216801.0,-0.16615532,0.62478477,0.06319386
1.5186277399622534,71.52346497078331,5.36275653085795,1022655998635238.0,-0.24556772,0.8850131,-0.0760833
1.1624153315931185,72.9544594233464,5.274280798371628,1022656030588832.0,-0.08307772,0.58691114,0.031428892
1.2645275102243734,73.78247328998427,5.5625315967096105,1022656065002582.0,0.13561185,0.31080028,0.202471
1.425614653583564,74.4140684381435,5.836655547794087,1022656096957738.0,-0.012217411,0.3938779,0.058306944
1.2038021119484357,75.31645726575314,5.812444124747853,1022656131372790.0,-0.16249013,0.48428586,-0.040653147
0.9631770965565747,76.18666471057452,5.752055872929712,1022656163329144.0,-0.086742915,0.43419495,-0.012553364
0.9040269134710419,76.90766617766853,5.7897943989125515,1022656197748728.0,0.008551992,0.298583,0.049754836
0.9153141870771477,77.45841138671814,5.9030934995831235,1022656229699092.0,0.014660637,0.31324375,0.059528667
0.9733264076276856,78.03057548418509,5.9803819924109725,1022656264111384.0,0.042760417,0.22039232,0.02409852
1.1765884931164998,78.32623983500046,6.091707952557448,1022656298533884.0,0.18081585,0.10310628,0.09495883
1.666237857426115,78.54842283889894,6.323394443108122,1022656330489509.0,0.31764954,0.13120607,0.14749318
2.1377747266498446,78.85651218186133,6.598870256311053,1022656364904873.0,0.09162959,0.18496215,0.10351093
2.1074995329065325,79.17897010096563,6.664219395761201,1022656396861748.0,-0.07941253,0.1861839,-0.038209684
2.0374993586497854,79.72287172664186,6.586895518993656,1022656431270342.0,0.052534252,0.30224818,-0.011331636
2.2514364536554066,80.12530457731884,6.633257175868735,1022656463227790.0,0.1295032,0.14953199,0.06808078
2.3987860946077575,80.52176882422776,6.751058130052635,1022656497645915.0,0.009773719,0.26437455,0.021655058
2.338673429644905,81.01117659443729,6.708169861942495,1022656529597530.0,-0.05253448,0.25093555,-0.043096602
2.365623170269731,81.45445331234937,6.724908404951854,1022656564017738.0,0.12828147,0.18129697,0.09495883
2.8007600658624647,81.79885512038256,6.994259222118773,1022656598431488.0,0.24678925,0.17518833,0.12916724
3.095809597583528,82.22456295195703,7.147020785700743,1022656630384769.0,0.04398215,0.2863657,0.03753754
3.0092719334709166,82.86296449494773,7.16795932578465,1022656664802582.0,-0.072082154,0.32912624,0.011881223
2.968234253175358,83.38640972681794,7.246608453717471,1022656696759040.0,0.036651768,0.2240575,0.06319386
3.122496382193336,83.84351143289341,7.403784375215689,1022656731169821.0,0.09407305,0.25460073,0.080298066
3.1605586309468365,84.34324419334726,7.502295989029262,1022656763125655.0,-0.06597351,0.25093555,0.027763706
2.973571051596358,84.81303339089442,7.558496999820159,1022656797545498.0,-0.07696908,0.24849206,0.047311377
2.9887958204276863,85.27890367601161,7.672233598028303,1022656829496123.0,0.09407305,0.25582245,0.0778546
3.182345415934665,85.7641803531957,7.856796992804345,1022656863909144.0,0.054977708,0.21306193,0.10839784
3.1917951735555583,86.12739464100166,8.044772885461914,1022656898331228.0,-0.023212973,0.15930584,0.054641757
3.1504074930978683,86.44862756201606,8.069784560283509,1022656930286905.0,-0.017104328,0.18496215,-0.005222991
3.1019323012231403,86.8237418394522,8.105335587983067,1022656964703415.0,-0.043982375,0.18740562,0.0607504
3.0281696487162315,87.05231234229234,8.198334705521795,1022656996658988.0,-0.03298681,0.06278921,0.026541974
2.9276320004189293,87.21733929804921,8.220060744695592,1022657031069405.0,-0.09285156,0.15441892,0.011881223
2.73154444381095,87.65179711475258,8.230109932417598,1022657063027061.0,-0.08918636,0.24360517,-0.012553364
2.696194242492489,87.9183239903942,8.257348467250312,1022657097444040.0,0.047647335,0.029802516,0.06441559
2.7890314505521436,87.98335713320684,8.409060030095798,1022657129400655.0,0.0073302602,0.12143222,0.075411156
2.7008312911414767,88.37658388925631,8.476811028993216,1022657163815967.0,-0.026878163,0.18374044,-0.0076664463
2.7474685197228412,88.56567332696436,8.495387071604062,1022657198229926.0,0.059864625,0.022472143,0.033872355
2.871893196543479,88.60839398936359,8.536498732537384,1022657230187321.0,0.05742117,0.022472143,-0.016218554
2.880292957896959,88.71575849575164,8.379374918542606,1022657264601123.0,-0.050091024,0.078671694,-0.11884384
2.7481678494903363,88.82847910086825,8.1858992651012,1022657296558259.0,-0.057421397,0.0053679273,-0.08707887
2.706342652659086,88.63624386327392,7.975487984203703,1022657330968519.0,-0.001221844,-0.1778915,-0.11762211
2.6883174513150525,88.37227728205521,7.789974822500815,1022657362926176.0,-0.001221844,-0.088705234,-0.08463541
2.8821295539102936,88.11284210242788,7.598988532739666,1022657397345498.0,0.20525043,-0.23531279,-0.12495248
3.184704079975542,87.69356313878029,7.3258879461567314,1022657429295394.0,0.036651768,-0.09847907,-0.12739594
3.035516469699446,87.78474016137827,7.149776644006277,1022657463710551.0,-0.13561209,0.1079932,-0.07486157
2.728128999319878,87.88956717037436,7.039290296642505,1022657498123571.0,-0.1612684,-0.039836057,-0.04187487
2.5303789513815755,87.71773801448171,6.991327034464698,1022657530086384.0,-0.03420854,-0.09603562,-0.033322766
2.5356287142762843,87.6648901569244,6.883203185248646,1022657564502113.0,-0.017104328,0.04446327,-0.057757355
2.378478634034065,87.65476086277556,6.897977368154557,1022657596459092.0,-0.16859877,-0.10214426,0.08396326
2.1122161224798797,87.40250067505056,7.1521907023968,1022657630868415.0,-0.023212973,-0.08015313,0.15115838
