Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1022623186988259.0,0.05131252,-0.0019624457,-0.025992386
0.10797467743387834,0.005427093027963971,-0.05011139847972029,1022623221401332.0,0.05131252,-0.0007407181,-0.014996827
0.16966190972943246,-0.02963967971280416,-0.05021220304556307,1022623253357009.0,0.028099664,-0.033727415,0.0045508444
0.22251163164843435,-0.07776254050198031,-0.04266115359747714,1022623287771696.0,0.020769283,-0.02517531,0.0045508444
0.2500738919325794,-0.13137929906949444,-0.019399476937552628,1022623319726748.0,0.019547556,-0.038614333,0.01798987
0.3344235908972755,-0.24092710940758713,-0.012023425226799646,1022623354137061.0,0.05131252,-0.04472298,-0.013775095
0.403198317134655,-0.3027688597545015,-0.018774223662989656,1022623386097478.0,0.021991014,-0.033727415,0.013102952
0.4626105338447754,-0.3781041963248114,0.006626812423377408,1022623420510498.0,0.035430036,-0.041057788,0.0057725757
0.47442278962771284,-0.4867770049987452,0.05696532719765762,1022623454925603.0,-0.021991245,-0.052053355,0.038759273
0.5183475367849608,-0.5642812410020273,0.04015203742641889,1022623486879821.0,0.061086357,-0.030062221,-0.050426982
0.6577346832772437,-0.6740915488026911,-0.044609333289712706,1022623521294873.0,0.062308088,-0.083818324,-0.02965758
0.7626468798102306,-0.8819706753832034,-0.07183511327833252,1022623553250290.0,0.06841673,-0.13268751,0.0021073893
0.9390464870179827,-1.1602183452398118,-0.09517153581921385,1022623587663259.0,0.090407856,-0.15101343,-0.016218554
1.0662711642508151,-1.4737098859475577,-0.1269473114710736,1022623619619821.0,0.06352982,-0.19866088,-0.011331636
1.2038208145392524,-1.8877574477037435,-0.17102121509819848,1022623654032842.0,0.065973274,-0.18522185,-0.038209684
1.3336704716976575,-2.140455136833768,-0.2875450581023841,1022623688447582.0,0.08063402,-0.09359216,-0.07241811
1.5209200852743296,-2.333896778784256,-0.4307957529006928,1022623720403363.0,0.09773823,-0.11436156,-0.07486157
1.6407947488290313,-2.568831985726707,-0.5413696016627413,1022623754810290.0,0.039095223,-0.1241354,-0.043096602
1.9063565702420298,-3.037283786764106,-0.7133816988970887,1022623821186280.0,0.084299214,-0.11069637,-0.02965758
2.04373123241596,-3.2441129104595428,-0.7472574734436052,1022623853137790.0,0.059864625,-0.10092253,-0.0223272
2.1400684194010933,-3.4647856271173922,-0.8075188635966773,1022623887556332.0,0.046425603,-0.13879615,-0.043096602
2.177343172531863,-3.730327204427474,-0.8829571040315701,1022623919511644.0,-0.026878163,-0.13268751,-0.034544498
2.143480469258274,-3.9682374052681055,-0.9857434595544666,1022623953926019.0,0.028099664,-0.103365995,-0.077305034
2.206217685889395,-4.189085117059192,-1.1163547951317037,1022623988339144.0,0.017104097,-0.1290223,-0.039431415
2.211117465178259,-4.433014210818165,-1.1627430597141524,1022624020291228.0,0.0073302602,-0.11680501,-0.033322766
2.2799796730611934,-4.638024435159012,-1.2884543964142565,1022624054709665.0,0.045203872,-0.107031174,-0.06630946
2.338691909238355,-4.844066065893777,-1.3530426456636113,1022624086664509.0,0.012217178,-0.09847907,-0.011331636
2.3841916363868334,-5.0102263287316475,-1.3977290486221825,1022624121075967.0,0.03176485,-0.0789314,-0.02965758
2.4494663667821563,-5.209180460081489,-1.4337923223228768,1022624153034926.0,0.039095223,-0.14001787,-0.0064447187
2.5826410181319837,-5.499940615748466,-1.4504787500294092,1022624187448155.0,0.107512064,-0.14001787,-0.017440282
2.826065593188255,-5.817807146872074,-1.475429531804676,1022624219404821.0,0.13927704,-0.22676069,-0.00033607334
3.050240162143037,-6.374479603596105,-1.4314785116677322,1022624253817790.0,0.07330365,-0.30861655,0.048533108
3.1968022991768974,-7.02652696368567,-1.3182275489057544,1022624288232686.0,0.09407305,-0.32205558,0.050976563
3.4148518904303162,-7.530418357097588,-1.2888408777467775,1022624320188467.0,0.12583801,-0.21820855,-0.02354893
3.5884515084701705,-7.959953417111831,-1.3272272864278019,1022624354596644.0,0.0378735,-0.23286933,-0.005222991
3.5664888112706596,-8.40793236383869,-1.3394030793480878,1022624386559301.0,-0.041538917,-0.23531279,-0.017440282
3.4227261957995156,-8.786104954623953,-1.3910894768555613,1022624420971228.0,-0.09651675,-0.14123961,-0.03576622
3.2584886133075845,-9.004921573788279,-1.4968901889785022,1022624452927634.0,-0.06841697,-0.10580944,-0.06508773
3.084013522274166,-9.193131818860746,-1.6237390226567452,1022624487342009.0,-0.105068855,-0.06915756,-0.07241811
2.8869634476352304,-9.336629602137926,-1.7438503630445021,1022624521750551.0,-0.09285156,-0.0997008,-0.027214117
2.7339258564788387,-9.594383681911673,-1.7884011284150771,1022624553711853.0,-0.05986486,-0.18522185,-0.044318333
2.647038197845536,-10.139768631577946,-1.8839249892765704,1022624588120394.0,-0.029321622,-0.32938594,-0.04920525
2.6254254997360547,-10.803434882473834,-2.0373256752468922,1022624620080863.0,-0.0061087636,-0.34282497,-0.098074436
2.5688128151453995,-11.423719785745208,-2.2400369604360493,1022624654496019.0,-0.036652,-0.25486046,-0.11151345
2.46153768952881,-11.897861207230239,-2.4585375978167825,1022624686450707.0,-0.10262539,-0.2854037,-0.11884384
2.1152127508048904,-12.556646067557404,-2.707711344405321,1022624720865603.0,-0.23457217,-0.35870746,-0.12373075
1.6431504298654156,-13.237287315415124,-2.8968119991945946,1022624752814821.0,-0.24801119,-0.3403815,-0.096852705
1.2470380392032976,-13.828172233731582,-3.1717107266563396,1022624787234717.0,-0.11484269,-0.2573039,-0.17748685
1.1180629121647854,-14.241169795897196,-3.548459369067872,1022624821646228.0,-0.07086042,-0.20232609,-0.15549572
