0.062308088,0.013920035,0.006994307,1022564919864480
0.06352982,0.010254845,0.008216035,1022564922371146
0.06475154,0.002924472,0.008216035,1022564924877813
0.065973274,-7.407181E-4,0.0106594935,1022564927372709
0.06352982,-0.0044059083,0.011881223,1022564929831459
0.06352982,-0.008071095,0.013102952,1022564932289844
0.061086357,-0.011736281,0.0106594935,1022564934747396
0.05742117,-0.0129580125,0.011881223,1022564937204948
0.054977708,-0.015401471,0.011881223,1022564939662501
0.05131252,-0.016623199,0.011881223,1022564942120105
0.046425603,-0.01784493,0.006994307,1022564944577709
0.042760417,-0.016623199,0.0057725757,1022564947035313
0.036651768,-0.014179744,8.8565797E-4,1022564949492917
0.030543119,-0.0129580125,-0.005222991,1022564951950521
0.025656201,-0.009292826,-0.010109909,1022564954408126
0.023212746,-0.0044059083,-0.012553364,1022564956865730
0.018325828,4.8100948E-4,-0.017440282,1022564959323334
0.015882365,0.002924472,-0.0223272,1022564961780938
0.009773719,0.0065896586,-0.025992386,1022564964238542
0.0073302602,0.009033117,-0.028435849,1022564966696146
0.0036650738,0.009033117,-0.032101035,1022564969163594
0.0012216112,0.00781139,-0.033322766,1022564971626459
-1.1641532E-7,0.0065896586,-0.034544498,1022564974082240
-0.001221844,0.0053679273,-0.036987953,1022564976540209
0.0012216112,0.0041461997,-0.03576622,1022564978999115
0.0012216112,0.002924472,-0.034544498,1022564981457344
0.0012216112,0.0017027408,-0.033322766,1022564983914896
0.0036650738,-0.0019624457,-0.030879311,1022564986370053
0.0048868014,-0.0044059083,-0.028435849,1022564988827553
0.0073302602,-0.010514554,-0.024770662,1022564991290053
0.010995447,-0.015401471,-0.021105472,1022564993747344
0.014660637,-0.020288385,-0.014996827,1022564996205626
0.018325828,-0.026397035,-0.010109909,1022564998664480
0.023212746,-0.032505684,-0.0064447187,1022565001118803
0.024434473,-0.0373926,-0.0015578009,1022565003580469
0.026877932,-0.04350125,0.0033291169,1022565006038126
0.028099664,-0.045944706,0.0057725757,1022565008493021
0.026877932,-0.04838817,0.009437764,1022565010955313
0.026877932,-0.049609892,0.011881223,1022565013412709
0.021991014,-0.04838817,0.014324682,1022565015871303
0.021991014,-0.047166437,0.015546411,1022565018325678
0.019547556,-0.04350125,0.01798987,1022565020788594
0.013438909,-0.038614333,0.01798987,1022565023245730
0.010995447,-0.034949146,0.0192116,1022565025703542
0.006108529,-0.028840497,0.01798987,1022565028158542
0.0024433425,-0.02395358,0.01676814,1022565030620730
-0.001221844,-0.01784493,0.013102952,1022565033078021
-0.0061087636,-0.0129580125,0.0106594935,1022565035536511
-0.010995681,-0.008071095,0.009437764,1022565037991146
-0.01343914,-0.0019624457,0.006994307,1022565040453855
-0.018326059,0.002924472,0.0021073893,1022565042910782
-0.021991245,0.0041461997,-0.0027795285,1022565045369271
-0.026878163,0.0065896586,-0.0064447187,1022565047827969
-0.02809989,0.00781139,-0.011331636,1022565050285626
-0.030543353,0.00781139,-0.016218554,1022565052743490
-0.03298681,0.0065896586,-0.017440282,1022565055201771
-0.03176508,0.0041461997,-0.019883744,1022565057660990
-0.030543353,0.002924472,-0.0223272,1022565060114428
-0.029321622,-0.0019624457,-0.02354893,1022565062576251
-0.026878163,-0.0044059083,-0.025992386,1022565065034636
-0.024434704,-0.009292826,-0.0223272,1022565067493386
-0.021991245,-0.014179744,-0.0223272,1022565069952709
-0.018326059,-0.016623199,-0.018662013,1022565072408907
-0.01343914,-0.019066662,-0.016218554,1022565074867344
-0.0085522225,-0.021510117,-0.013775095,1022565077326094
-0.004887034,-0.022731848,-0.010109909,1022565079784428
-0.001221844,-0.02395358,-0.0076664463,1022565082241563
0.0036650738,-0.027618766,-0.00400126,1022565084700105
0.0073302602,-0.030062221,8.8565797E-4,1022565087158751
0.012217178,-0.027618766,0.0045508444,1022565089616563
0.017104097,-0.026397035,0.0057725757,1022565092074167
0.021991014,-0.021510117,0.006994307,1022565094532657
0.030543119,-0.01784493,0.009437764,1022565096991355
0.035430036,-0.014179744,0.011881223,1022565099449740
0.041538686,-0.009292826,0.011881223,1022565101907136
0.05009079,-0.0068493634,0.011881223,1022565104365417
0.05619944,-0.003184177,0.014324682,1022565106824063
0.062308088,-0.0019624457,0.013102952,1022565109282761
0.067195006,-0.0019624457,0.014324682,1022565111739532
0.07330365,-0.003184177,0.013102952,1022565114193751
0.08185575,-0.0044059083,0.013102952,1022565116656980
0.085520945,-0.003184177,0.014324682,1022565119113334
0.09162959,-0.005627636,0.015546411,1022565121572292
0.0965165,-0.0068493634,0.014324682,1022565124030730
0.09895996,-0.0068493634,0.015546411,1022565126489480
