Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1014717087843749.0,0.020769283,-0.034949146,0.013102952
0.032987239189518305,-0.06912284407778435,0.02085103985160172,1014717122253229.0,0.017104097,-0.031283952,0.0033291169
0.14516192651644344,-0.23841450131803085,0.031075227735984923,1014717154204687.0,0.09773823,-0.13513097,-0.0015578009
0.30126155388685844,-0.5520996408837653,0.0598887608687943,1014717188611301.0,0.017104097,-0.13268751,0.031428892
0.23301138060930254,-0.7167724045881425,0.11468977242045922,1014717223015781.0,-0.029321622,-0.045944706,0.01676814
0.21804867646461495,-0.7672391615907843,0.10758897393453531,1014717254970833.0,-0.0036653066,-0.02517531,-0.010109909
0.1837484722157065,-0.9142369407816375,0.10551503403989163,1014717289379635.0,-0.025656436,-0.11680501,0.009437764
0.11847331246013616,-1.145916042182107,0.1305267089216474,1014717321325937.0,-0.050091024,-0.10947464,0.0057725757
0.03622315115907162,-1.3274762901341246,0.15750274498114794,1014717355737968.0,-0.020769518,-0.07526621,0.022876788
0.07831040108115032,-1.5103304363562937,0.20386440219140753,1014717387689531.0,0.046425603,-0.13390923,0.026541974
0.15916010169709943,-1.862603048700041,0.2458029244165755,1014717422097395.0,0.009773719,-0.18400013,0.020433329
0.0806722201592925,-2.321954861307262,0.3258781111916804,1014717488456041.0,0.020769283,-0.15834382,0.0057725757
0.1492719307085712,-2.703714942815461,0.3648416354291808,1014717522864531.0,0.006108529,-0.1778915,0.041202728
0.10753425009868552,-2.9867565097206863,0.451978257832215,1014717554816406.0,-0.039095458,-0.13268751,0.03753754
-0.00507838919296294,-3.2341167032238216,0.46530430272513357,1014717589223697.0,-0.07941253,-0.122913666,-0.021105472
-0.15986620756093112,-3.9319058370553788,0.38376712645172406,1014717655583489.0,-0.03176508,-0.20843473,-0.014996827
-0.24080385433364387,-4.295184836147098,0.3859413206965431,1014717687529270.0,-0.06963869,-0.18888706,0.01676814
-0.43855392776856805,-4.648594942317715,0.3932298727909197,1014717721942968.0,-0.11362096,-0.18400013,-0.02354893
-0.607254020122808,-5.058617507075784,0.31118100187652475,1014717756350364.0,-0.04031719,-0.23164758,-0.043096602
-0.7812043179838482,-5.944793991817946,0.3136437545978742,1014717822707291.0,-0.05986486,-0.20843473,0.031428892
-0.879204451657512,-6.395397922481084,0.36079291092810173,1014717854658072.0,-0.054977942,-0.2817385,0.01676814
-0.9574296188968701,-6.989520334521748,0.39205644161301434,1014717889069374.0,-0.018326059,-0.2854037,0.020433329
-1.0053797927132837,-7.53357419938133,0.45959308068286875,1014717921015781.0,-0.018326059,-0.32205558,0.046089645
-1.0044175272421236,-8.191396562232399,0.5598940533646517,1014717955427708.0,-0.01466087,-0.33060768,0.05586348
-1.1093301532785977,-8.799237874287279,0.6229681972685651,1014717987379166.0,-0.062308315,-0.32938594,-0.010109909
-1.1641928396545844,-9.462572724962069,0.5081068499635057,1014718021787135.0,-0.017104328,-0.32694247,-0.07486157
-1.2574679942215399,-10.087407616432474,0.37478301938305336,1014718056196197.0,-0.06353005,-0.3147252,-0.052870438
-1.341293138507539,-10.725086396799131,0.29978228035319743,1014718088146770.0,-0.041538917,-0.37581167,-0.033322766
-1.422668301438952,-11.460696192792037,0.22202090432920749,1014718122554426.0,-0.012217411,-0.35382053,-0.056535624
-1.3997435374199108,-12.089449976638873,0.08953270676661301,1014718154502395.0,-0.0024435753,-0.32449904,-0.0797485
-1.47823120364734,-12.74420984140032,-0.02655364113507118,1014718188913749.0,-0.010995681,-0.35870746,-0.034544498
-1.465981431361928,-13.48417603532864,-0.037329435002336916,1014718220859531.0,-0.010995681,-0.41124183,0.0192116
-1.5096441257792834,-14.271235790489646,0.010034082743980294,1014718255273697.0,-0.0024435753,-0.36970302,0.027763706
-1.4675568950011575,-14.955658133657867,0.07087258750098699,1014718289681458.0,0.025656201,-0.31716865,0.03631581
-1.3873196758833433,-15.57154942610123,0.13954672526785314,1014718321633749.0,0.053755984,-0.36237264,0.041202728
-1.3117199718809445,-16.361321663015804,0.26531017376857946,1014718356040676.0,-0.0024435753,-0.40513316,0.08885017
-1.3425201614027724,-17.013437931306992,0.4087967422563533,1014718387991770.0,-1.1641532e-07,-0.28418195,0.05586348
-1.261845459960513,-17.516472928999708,0.5446226811037762,1014718422400781.0,0.061086357,-0.25486046,0.09495883
-1.1572832647950626,-18.07146427813521,0.6882842528178191,1014718454350885.0,0.052534252,-0.35137707,0.044867918
