Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1022669927074799.0,0.11850763,-1.0123327,0.06197213
0.5228118420678167,-2.705477093851712,0.23772398805319972,1022669959665320.0,0.45203978,-1.6378582,0.20857966
1.313285960159595,-5.1558918050662665,0.5799228777856343,1022669992257507.0,0.22235465,-0.8864946,0.098624006
1.0929609074163378,-6.233188808827316,0.5627114473975429,1022670027358809.0,-0.28832826,-0.31350347,-0.078526765
0.8375484131888886,-6.735067699442993,0.4519232362883491,1022670059559070.0,0.062308088,-0.32572076,-0.025992386
1.184135384849847,-8.065151980014912,0.3510618784391929,1022670094104070.0,0.17592892,-0.9976719,-0.10540481
1.4429599453067459,-9.748542339107768,0.18401120266163062,1022670126059434.0,0.107512064,-0.67147017,-0.09318751
1.4976471620974667,-10.766864394513142,-0.07172503850316836,1022670160480684.0,-0.03298681,-0.46011102,-0.13839151
1.4036720254219186,-11.903030245589164,-0.3759755971832708,1022670192437143.0,-0.05986486,-0.7472174,-0.18726069
1.3150343684736794,-13.330676934403208,-0.7344367517391291,1022670226848861.0,-0.039095458,-0.5822839,-0.17382166
1.1713592680085585,-14.150093055095514,-1.0644122946585641,1022670258805215.0,-0.109955765,-0.3806986,-0.14938708
0.9295092357623962,-15.29931500001397,-1.290661063077924,1022670293218965.0,-0.14172073,-0.7411088,-0.09318751
0.6572092581467432,-16.71460560617177,-1.4393367475961845,1022670325179278.0,-0.12705998,-0.7472174,-0.09318751
0.487546663303027,-17.996477434907533,-1.7433729484411833,1022670359597247.0,-0.06719524,-0.5211975,-0.20192143
0.3089590749475135,-19.13738687805395,-2.2457714688052075,1022670394014538.0,-0.10262539,-0.71911764,-0.2752252
0.22985892211546255,-20.58365245351237,-2.6853844016505524,1022670425967559.0,0.03176485,-0.6934613,-0.19825625
0.25855866489623824,-21.503099612646565,-3.112882995624972,1022670460379434.0,-0.11484269,-0.2817385,-0.23979504
-0.30695357734813034,-22.317790740910894,-3.6497083432946993,1022670492339903.0,-0.39706218,-0.681244,-0.35952452
-0.7441034406923556,-23.91046231524204,-4.316256703680388,1022670526754695.0,0.035430036,-0.8070822,-0.26422963
-0.5093413603961552,-25.396452876642662,-4.744232153955156,1022670558716465.0,0.06352982,-0.7765389,-0.19092587
-0.7577538821622252,-26.723649667651078,-5.135155778664004,1022670593127924.0,-0.24556772,-0.5309713,-0.19825625
-1.082291316203834,-27.962452935733243,-5.463731318548362,1022670625084851.0,-0.009773952,-0.83640367,-0.15183052
-0.6447919198134497,-29.522487008466967,-5.611842638206025,1022670659499747.0,0.3323103,-0.6604746,-0.008888178
-0.2678424718091614,-30.808733829767185,-5.627566567059931,1022670693920163.0,-0.012217411,-0.7105655,-0.07241811
-0.4358425523326228,-32.143699507353595,-5.828217216844111,1022670725872559.0,-0.046425834,-0.6751354,-0.11884384
-0.30363040211149667,-33.40877132616775,-6.033378502080602,1022670760293705.0,0.14294223,-0.54441035,-0.06875292
-0.018293363595156986,-34.14471252238176,-6.112491739291987,1022670792250215.0,0.11239899,-0.24753007,-0.030879311
-0.07551855281711839,-34.38699772416634,-6.184828121871798,1022670826661674.0,-0.1197296,-0.04472298,-0.039431415
-0.27948110019505934,-34.529164406450775,-6.191316419964871,1022670858618757.0,-0.054977942,-0.1119181,0.035094082
-0.21228139220816689,-34.727524640260185,-6.150777896370167,1022670893038340.0,0.07941229,-0.1241354,-0.0027795285
-0.1781566368893962,-34.95482876127156,-6.229191135208121,1022670924993601.0,-0.062308315,-0.0997008,-0.0797485
-0.4123066743582735,-35.11678902517419,-6.3955024461933245,1022670959411205.0,-0.123394795,-0.11436156,-0.06630946
-0.5632442863154332,-35.30814926715627,-6.440713850176173,1022670993827403.0,-0.039095458,-0.045944706,0.0057725757
-0.6381444379490717,-35.409190984384395,-6.431714660327292,1022671025780215.0,-0.043982375,-0.06671411,-0.00400126
-0.6472446631683827,-35.70765113203549,-6.486551054558145,1022671060193340.0,0.021991014,-0.19133052,-0.024770662
-0.5649074484504191,-35.77920537465607,-6.4646893761061275,1022671092152611.0,0.059864625,0.10188455,0.044867918
-0.5365577038142931,-35.60052843002305,-6.35817590763731,1022671126567090.0,-0.03543027,0.022472143,0.048533108
-0.5609703989720365,-35.60129523054131,-6.270164284357936,1022671158529278.0,0.039095223,-0.01784493,0.054641757
-0.47067070854404847,-35.55973066815739,-6.1564758206206385,1022671192945528.0,0.0073302602,0.099441096,0.031428892
-0.59912081829774,-35.20227278017602,-6.118339156693793,1022671224897143.0,-0.12950343,0.24727035,0.030207165
-0.8378208518438194,-34.832233497896155,-6.038863165793221,1022671259313601.0,-0.073303886,0.11776704,0.030207165
-0.8718585558369871,-34.513119178426884,-5.984674653071663,1022671293732924.0,0.028099664,0.26926148,0.04364619
-0.8994212501796339,-33.74869914938336,-5.835325587013125,1022671325685268.0,-0.09529502,0.4818424,0.10961957
-1.1944712339643972,-32.92479777326373,-5.611212226566641,1022671360106465.0,-0.1612684,0.34134352,0.098624006
-1.4178587603033341,-32.199752700934816,-5.480500644216597,1022671392058236.0,-0.050091024,0.44641227,0.053420026
-1.469746448555576,-31.095501552306125,-5.331899716509895,1022671426474695.0,-0.05375621,0.6284499,0.1022892
