Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1022527810497315.0,0.102625154,0.08478034,0.041202728
0.22819956323134724,0.14008948023452594,0.06810100034946652,1022527844908982.0,0.07574711,0.06523267,0.0192116
0.2601368036467626,0.31552892863666326,0.09980203093540192,1022527879328773.0,-0.0158826,0.10921493,0.02409852
0.27151157787545604,0.4784744867169125,0.18562615556909978,1022527911282575.0,0.052534252,0.0579023,0.048533108
0.41518622133511585,0.5813764969220241,0.25425215514089244,1022527945697159.0,0.0378735,0.08355861,0.026541974
0.3301360733298716,0.8604344591623674,0.26788883987404744,1022527977652471.0,-0.12583825,0.21672711,-0.021105472
0.10158603367735566,1.2063237664722533,0.15425249280751446,1022528012061534.0,-0.091629826,0.11654531,-0.078526765
-0.10981400872346853,1.4341067704789332,6.430893475925514e-05,1022528044021690.0,-0.123394795,0.14220163,-0.07486157
-0.2939140925660121,1.7450836001400476,-0.11042204143704241,1022528078434502.0,-0.04031719,0.14342335,-0.019883744
-0.2822768364162275,1.948173024295961,-0.1285084680820034,1022528112848877.0,0.039095223,0.04812846,-0.0064447187
-0.31045202890143286,2.097206100692737,-0.14960925496529098,1022528144800180.0,-0.09529502,0.14220163,-0.011331636
-0.4892146180481446,2.4332079091365597,-0.19902065350310688,1022528179213305.0,-0.01343914,0.17030141,-0.034544498
-0.38692742414418324,2.6408659317336496,-0.26308390424633293,1022528211165284.0,0.06841673,0.07622824,-0.038209684
-0.4248151243156205,2.903542807300901,-0.2662078435940347,1022528245586482.0,-0.08185599,0.18740562,0.01798987
-0.4718028003264886,3.2688756939304042,-0.26097115156898776,1022528277542055.0,0.061086357,0.16419277,-0.005222991
-0.31141589195081365,3.8341480136790476,-0.2067084438109631,1022528343911117.0,-0.0036653066,0.20206636,0.013102952
-0.2804411516922658,4.177587316357938,-0.17728241076229057,1022528378325752.0,0.035430036,0.14342335,0.032650623
-0.22216643588504412,4.452251684529289,-0.10104391824120594,1022528412731586.0,0.0012216112,0.17030141,0.048533108
-0.2577791216742593,4.8138220826526865,0.0029801887675671296,1022528444689607.0,-0.012217411,0.18496215,0.046089645
-0.2095668939075793,5.081048945846012,0.025581225981563357,1022528479108565.0,0.05742117,0.08111516,-0.024770662
-0.10535469903537015,5.2026070405479565,-0.03751952198570775,1022528511063461.0,0.024434473,0.12631914,-0.034544498
-0.15304239150365087,5.6162212886476315,-0.11265590032243321,1022528545478096.0,-0.062308315,0.28025705,-0.038209684
-0.28578000139031123,6.2287414521230495,-0.15528166734604204,1022528577433357.0,-0.05864313,0.34134352,-0.00400126
-0.31299271123902817,6.755143086055549,-0.1219181379727378,1022528611846117.0,0.040316954,0.19351426,0.03631581
-0.2346805107079137,7.170419828493575,0.020820293738833262,1022528646260961.0,0.014660637,0.25093555,0.09129363
-0.22418073554855059,7.633052625616157,0.13884438812653752,1022528678215440.0,0.0073302602,0.23505306,0.047311377
-0.18296850155727964,8.192966739318969,0.28762031769873236,1022528712630023.0,0.035430036,0.31813067,0.08640672
-0.1274937649055189,8.836286879325222,0.4052944118648153,1022528744582523.0,0.006108529,0.33767834,0.039981
-0.07726948822543905,10.240860584228647,0.642983023355152,1022528845367680.0,-0.0036653066,0.21550539,0.021655058
-0.05670722177399899,10.626318460862107,0.7186571563871177,1022528877323357.0,0.029321387,0.18496215,0.06563732
0.05389222200111011,11.560121859640697,1.0109590185813446,1022528946153148.0,0.05131252,0.21428367,0.06319386
0.07839198335051704,11.941117238014241,1.1507705913669204,1022528978107159.0,-0.01466087,0.23138788,0.07663289
0.10962922525422814,12.49945635018261,1.247571568922844,1022529012517055.0,0.040316954,0.2827005,0.027763706
0.18689144202273392,12.932689179539013,1.31703320788665,1022529044472002.0,0.04886906,0.19595772,0.046089645
0.24840365936070863,13.381215893971543,1.4166341810562475,1022529078890284.0,-0.010995681,0.2827005,0.046089645
0.19135349367636964,13.930648615708284,1.5077957981655654,1022529110845127.0,-0.023212973,0.28880915,0.059528667
0.15757828862113943,14.431500293981102,1.6485217325956143,1022529145260075.0,-0.03298681,0.25093555,0.07174596
0.05520316181006338,14.970958025337035,1.76173332957608,1022529177215440.0,-0.06475178,0.33279142,0.046089645
-0.02223473798481103,16.070048770855713,1.9234853077070908,1022529246042836.0,-0.03420854,0.21672711,0.028985437
-0.33548492838600663,17.08577067646425,1.9225355625469123,1022529312412471.0,-0.036652,0.28392226,-0.005222991
-0.354647629601616,17.542715983682758,1.9076472706055447,1022529344368096.0,0.0012216112,0.20328811,-0.0064447187
-0.38116034059924286,17.92001775596873,1.9240358143171779,1022529378781169.0,-0.041538917,0.20695329,0.03631581
-0.4978854587350968,18.36917557410203,1.9763474658411953,1022529410729294.0,-0.07086042,0.26926148,0.015546411
-0.6384105796942207,18.830564777789437,2.0188109875751676,1022529445138669.0,-0.046425834,0.14953199,0.046089645
-0.6455857893635081,19.06578527373935,2.174197549059259,1022529477106273.0,0.021991014,0.13487124,0.10595438
-0.6355235306779721,19.406949578737738,2.3686484358974886,1022529511521065.0,-0.023212973,0.20328811,0.079076335
-0.6832987224532321,19.853638796035355,2.4229244466941653,1022529545933982.0,0.0036650738,0.20573157,-0.021105472
-0.6513614642904489,20.140309240840132,2.4000736619858194,1022529577890544.0,0.0048868014,0.122653954,0.013102952
-0.6937991597082991,20.365273648015076,2.4818246498506946,1022529612297211.0,-0.023212973,0.10310628,0.049754836
-0.6783118895304153,20.572494168204454,2.5541737846805335,1022529644255284.0,0.03176485,0.13242778,0.020433329
-0.6447996492851059,20.856171011375594,2.566624831587682,1022529678674138.0,-0.0061087636,0.1580841,0.0057725757
-0.6529373760972649,21.111672885729924,2.5948258656654972,1022529713087055.0,0.0073302602,0.0664544,0.027763706
-0.6116376264983655,21.178018526526746,2.666562501736848,1022529745039346.0,0.04886906,0.027359061,0.033872355
-0.512412923020719,21.270526647381597,2.734799140462128,1022529776999711.0,0.05131252,0.06278921,0.044867918
-0.3897382609159349,21.44220359896974,2.816112628927318,1022529811409450.0,0.07086019,0.086002074,0.0192116
-0.2773885905595035,21.558318100513464,2.8315386734726298,1022529845823096.0,0.014660637,0.061567485,0.0021073893
-0.28902629721387296,21.685738692356455,2.858037847401935,1022529877782315.0,-0.0061087636,0.059124023,0.038759273
-0.272576543900357,21.798615695162592,2.9642888149704327,1022529912197211.0,0.018325828,0.055458836,0.046089645
-0.21430180669316182,21.875898826323013,3.0040879779625307,1022529944148357.0,0.035430036,0.034689434,0.01676814
-0.2045895481719512,22.008638312145116,3.0290515143820715,1022529978566065.0,-0.01466087,0.09333245,0.00088565797
-0.20756476287593703,22.16484637944157,3.046888194683612,1022530010514815.0,0.009773719,0.09455418,0.021655058
