Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1015100997879308.0,0.012217178,-0.02395358,0.052198295
-0.026337693445218975,-0.02500428003778269,0.0999116114055519,1015101030465558.0,-0.054977942,0.049350187,0.033872355
-0.1343128146349097,0.13741628104035195,0.09884830962001234,1015101063053787.0,-0.05253448,0.10066283,-0.025992386
-0.2442129544113003,0.2724307658321106,0.06133689967390051,1015101098109047.0,-0.06475178,0.04446327,0.0021073893
-0.3307505957058672,0.3878638669331139,0.041373613472923454,1015101130060402.0,-0.036652,0.092110716,-0.03576622
-0.37248829224894714,0.5771283065066469,-0.08390022583284802,1015101164465662.0,-0.0085522225,0.07500651,-0.077305034
-0.37108850943736105,0.6693739259598426,-0.1947759369795427,1015101196421235.0,0.0036650738,0.05057192,-0.033322766
-0.3424762659205932,0.815763400443268,-0.21303736342448465,1015101230826079.0,0.03176485,0.08233688,0.009437764
-0.2619765492685879,0.8548090649917366,-0.20027567771630145,1015101262776808.0,0.05131252,-0.04472298,0.00088565797
-0.17001435628030376,0.7613612433966799,-0.20226211871864436,1015101297190245.0,0.0378735,0.00048100948,-0.005222991
-0.11270213602976908,0.9246382043823347,-0.2287485390013374,1015101331593735.0,0.026877932,0.13364953,-0.028435849
-0.03106492025103364,1.1717586793627204,-0.28563679454770285,1015101363547120.0,0.062308088,0.11165839,-0.032101035
0.01994730423226361,1.2096482477919643,-0.3496606819444879,1015101397960974.0,-0.019547787,-0.039836057,-0.027214117
-0.007440387258731515,1.2420439174401943,-0.4026114408167173,1015101429912537.0,0.025656201,0.07011959,-0.0223272
0.10420928623544372,1.4453958462206518,-0.46234783167584353,1015101464316652.0,0.05742117,0.120210506,-0.045540057
0.12127155763264415,1.66757885498928,-0.5752360393878634,1015101496273839.0,-0.043982375,0.11410185,-0.07119638
0.026246406326385696,1.8637557872837214,-0.6652474058437844,1015101530677954.0,-0.012217411,0.08111516,0.0033291169
0.07288365255484948,2.0380763392095815,-0.5551858019126058,1015101562628162.0,0.0378735,0.086002074,0.10473266
