0,0,0,0,1022746706485036,0.045203872,-0.04472298,-0.013775095
0.0,1.0,0.0,0.0,1022746708991703,0.045203872,-0.045944706,-0.017440282
-5.65048394491896e-05,1.0,-2.3327516828430817e-05,5.590372529695742e-05,1022746711481599,0.045203872,-0.04472298,-0.018662013
-0.00010995531192747876,1.0,-4.818194065592252e-05,0.00011333476868458092,1022746713971494,0.042760417,-0.045944706,-0.019883744
-0.00016187873552553356,1.0,-7.456268212990835e-05,0.00017687470244709402,1022746716461390,0.041538686,-0.050831623,-0.021105472
-0.00021227561228442937,1.0,-9.941525058820844e-05,0.0002449959865771234,1022746718918942,0.040316954,-0.054496817,-0.019883744
-0.00025809192447923124,0.9999999403953552,-0.00012426475586835295,0.00032228068448603153,1022746721376494,0.036651768,-0.06182719,-0.019883744
-0.0003008571220561862,0.9999998807907104,-0.00014147588808555156,0.0004056724428664893,1022746723834047,0.034208313,-0.06671411,-0.013775095
-0.00033751572482287884,0.9999998211860657,-0.0001541025994811207,0.0004905908717773855,1022746726291599,0.029321387,-0.06793584,-0.010109909
-0.00036806814023293555,0.9999997615814209,-0.000163669916219078,0.0005816178163513541,1022746728749151,0.024434473,-0.07282276,-0.0076664463
-0.0003909871738869697,0.9999997019767761,-0.000168651866260916,0.0006711171590723097,1022746731206703,0.018325828,-0.071601026,-0.00400126
-0.0004078019119333476,0.9999996423721313,-0.00016752048395574093,0.0007621422992087901,1022746733664255,0.013438909,-0.07282276,0.00088565797
-0.00041851031710393727,0.9999995827674866,-0.0001633301144465804,0.0008531672065146267,1022746736121807,0.008551992,-0.07282276,0.0033291169
-0.0004231134953442961,0.9999995231628418,-0.00015455432003363967,0.0009411368519067764,1022746738579359,0.0036650738,-0.070379294,0.006994307
-0.00042313471203669906,0.999999463558197,-0.00014577551337424666,0.0010260528651997447,1022746741036911,-1.1641532e-07,-0.06793584,0.006994307
-0.00042010555625893176,0.9999992847442627,-0.00013241401757113636,0.0011063858401030302,1022746743494463,-0.0024435753,-0.06427065,0.0106594935
-0.0004124939732719213,0.9999992251396179,-0.00011905066639883444,0.0011790837161242962,1022746745952015,-0.0061087636,-0.058162004,0.0106594935
-0.00040335991070605814,0.9999991655349731,-0.00010110655421158299,0.00124567118473351,1022746748409567,-0.007330493,-0.053275086,0.014324682
-0.0003926978970412165,0.9999991059303284,-8.316362072946504e-05,0.001304623088799417,1022746750867119,-0.0085522225,-0.047166437,0.014324682
-0.0003805079613812268,0.9999990463256836,-6.522228795802221e-05,0.0013544120592996478,1022746753324672,-0.009773952,-0.039836057,0.014324682
-0.00036831744364462793,0.9999989867210388,-4.728444400825538e-05,0.0013950380962342024,1022746755782224,-0.009773952,-0.032505684,0.014324682
-0.00035612451029010117,0.999998927116394,-3.087600998696871e-05,0.0014295560540631413,1022746758239776,-0.009773952,-0.027618766,0.013102952
-0.0003454585385043174,0.9999988675117493,-1.4471936083282344e-05,0.0014579653507098556,1022746760697328,-0.0085522225,-0.022731848,0.013102952
-0.0003363130381330848,0.999998927116394,-2.6526240617386065e-06,0.0014833221212029457,1022746763154880,-0.007330493,-0.020288385,0.009437764
