-56.66159,10.14558,-10.728546,1022762249772328
-56.66159,10.14558,-10.728546,1022762259772328
-56.46518,10.35564,-10.727692,1022762271151859
-56.37668,10.465504,-11.257446,1022762281151859
-56.36615,10.25602,-10.623077,1022762291151859
-56.267975,10.36105,-10.622681,1022762301151859
-56.16751,10.873444,-10.618591,1022762311151859
-56.275177,10.466759,-11.045898,1022762321151859
-56.267395,10.462891,-10.621765,1022762331151859
-56.165863,10.464142,-10.410187,1022762341151859
-56.27014,10.66851,-10.832001,1022762351151859
-56.07074,10.366455,-10.517639,1022762361151859
-56.16165,10.870544,-10.300507,1022762371151859
-55.973663,10.267799,-10.519043,1022762381151859
-55.87799,10.271957,-10.62558,1022762391151859
-55.580048,10.483269,-10.4131775,1022762401151859
-55.684113,10.381138,-10.73172,1022762411151859
-55.789276,10.075333,-11.052063,1022762421151859
-55.688293,9.974739,-10.8414,1022762431151859
-55.58954,10.181614,-10.840057,1022762441151859
-55.401245,9.987202,-11.161011,1022762451151859
-55.69333,9.772991,-11.055298,1022762461151859
-55.49945,9.882172,-11.161407,1022762471151859
-55.49887,9.984013,-11.160492,1022762481151859
-55.492706,10.389446,-10.944763,1022762491151859
-55.492706,10.389446,-10.944763,1022762501151859
-55.393707,10.289829,-10.840149,1022762511151859
-55.398407,10.49641,-11.156433,1022762521151859
-55.590607,10.692757,-11.047546,1022762531151859
-55.29245,10.597576,-10.731873,1022762541151859
-55.490204,10.490322,-10.83783,1022762551151859
-55.38504,10.796135,-10.517487,1022762561151859
-55.57721,10.992481,-10.40863,1022762571151859
-54.79779,11.427277,-10.621033,1022762581151859
-54.322174,10.938839,-11.158264,1022762591151859
-54.69156,11.221951,-10.093201,1022762601151859
-54.31543,11.446114,-10.94162,1022762611151859
-54.51468,10.726849,-10.9470215,1022762621151859
-54.702667,11.32959,-10.728485,1022762631151859
-54.901245,11.4269905,-10.938629,1022762641151859
-54.90155,11.0186615,-10.836243,1022762651151859
-54.50122,11.741398,-10.513733,1022762661151859
-54.795837,11.426308,-10.514984,1022762671151859
-54.610565,11.744015,-11.149445,1022762681151859
-54.313477,11.445148,-10.835602,1022762691151859
-54.318787,11.549892,-11.152771,1022762701151859
-54.11264,11.755119,-10.621765,1022762711151859
-54.30652,11.645931,-10.5156555,1022762721151859
-54.114594,11.756084,-10.727814,1022762731151859
-54.002197,11.956184,-9.984253,1022762741151859
-54.11322,11.653278,-10.622681,1022762751151859
-53.819733,11.764679,-10.623291,1022762761151859
-53.927124,11.766327,-11.152954,1022762771151859
-53.721222,12.278042,-10.72525,1022762781151859
-53.719025,11.970581,-10.5159,1022762791151859
-54.01718,12.065765,-10.831604,1022762801151859
-53.618317,12.176487,-10.408539,1022762811151859
-53.22946,11.883713,-10.4133,1022762821151859
-53.333435,12.49641,-10.9374695,1022762831151859
-53.23636,12.397755,-10.938873,1022762841151859
-53.133728,12.602692,-10.725494,1022762851151859
-53.034973,12.809563,-10.724152,1022762861151859
-53.030792,12.501141,-10.408813,1022762871151859
-52.838867,12.61129,-10.620972,1022762881151859
-52.83606,13.120499,-10.616394,1022762891151859
-52.924194,13.418968,-10.188995,1022762901151859
-52.334747,13.742653,-10.083221,1022762911151859
-52.326965,13.738785,-9.659088,1022762921151859
-52.039307,13.853088,-9.977783,1022762931151859
-52.14087,13.851837,-10.189331,1022762941151859
-52.135254,14.155426,-9.974518,1022762951151859
-52.034546,14.361332,-9.867157,1022762961151859
-51.84488,14.064117,-10.082977,1022762971151859
-52.330536,14.149052,-9.973541,1022762981151859
-51.64322,14.16943,-9.764954,1022762991151859
-51.740265,14.2680855,-9.76355,1022763001151859
-51.543304,14.579987,-9.76181,1022763011151859
-51.35501,14.385578,-10.082733,1022763021151859
-51.445892,14.8896675,-9.865601,1022763031151859
-51.240112,14.686554,-9.232239,1022763041151859
-51.442017,14.887733,-9.653534,1022763051151859
-51.343018,14.788109,-9.54892,1022763061151859
-51.348267,14.892853,-9.866089,1022763071151859
-51.23752,15.502258,-9.330933,1022763081151859
-51.23282,15.295673,-9.014679,1022763091151859
-51.426117,15.288334,-8.907623,1022763101151859
