Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1551910347135035.0,0.17470719,-0.20599127,0.12061514
0.3620744649056356,-0.057485347612982046,-0.05527390313161007,1551910381728889.0,0.15027261,0.26070938,-0.17993031
0.46768665858735753,0.9379345082765612,-0.4483368899383132,1551910413691858.0,-0.061086584,0.6883147,-0.16649128
0.09572423802505675,1.870598288987256,-0.3711359075614714,1551910448105608.0,-0.27000234,0.14586681,0.27088785
-0.3638255913744713,1.734381599942287,0.32132521896752275,1551910480068994.0,-0.19181164,-0.1778915,0.40649983
-0.6844255451428609,1.6335837808207803,0.944438255523409,1551910514484358.0,-0.1527163,0.16541448,0.13405417
-1.0086129867693985,2.243828959507249,0.7664500974752739,1551910546442119.0,-0.17837262,0.43419495,-0.27278173
-1.1606005925159284,3.109030310928193,0.14723919929369045,1551910580855504.0,0.072081916,0.36455637,-0.2764469
-0.7110262078527478,3.725731863812896,-0.22574693384201583,1551910615275973.0,0.31887126,0.28514397,-0.06997465
-0.21192684651182514,4.165614686995244,-0.14386030781618653,1551910647234566.0,0.16982028,0.13487124,0.116949946
-0.11357716569724052,4.219604238687182,0.1554154886578285,1551910681652119.0,-0.04031719,-0.04838817,0.16826259
-0.13405236455107605,4.100712536440807,0.4372394371695205,1551910713606494.0,0.07696884,-0.0789314,0.13649762
0.2586470685025029,3.9072522964235277,0.6839277787864516,1551910748022431.0,0.26511517,-0.15467864,0.08640672
0.6394465311199777,3.466798363951136,0.7012394622355629,1551910779988264.0,0.10629033,-0.29151234,-0.05409217
0.7394587120168159,3.007425837057508,0.5680031323371882,1551910814402483.0,0.039095223,-0.16323075,-0.06264427
0.9784207908901463,2.727796768821627,0.4761149077705372,1551910846361598.0,0.2626717,-0.1119181,-0.0223272
1.7154324377070185,2.3896991437885737,0.4547909837129571,1551910880777691.0,0.40072715,-0.252417,-0.012553364
2.3324816885973014,1.905214143159737,0.45796703936759414,1551910915191806.0,0.18325931,-0.17422631,0.038759273
2.467493856605568,1.5822726132988536,0.7147660121762252,1551910947147431.0,-0.018326059,-0.2438649,0.27577478
2.3813936977368115,0.8405378153971185,1.5713288617312484,1551910981570035.0,-0.05986486,-0.5224192,0.51889896
2.1789186523571518,-0.2085656305044168,2.4256648578168996,1551911013529619.0,-0.17226397,-0.4564458,0.3295309
1.71753131866075,-0.4764008033182847,2.619853250272206,1551911047941858.0,-0.25900677,0.18374044,-0.13106112
1.3067189373116692,0.2981506249897491,2.169692187336814,1551911082363525.0,-0.0989602,0.4855076,-0.21047355
1.3345436988542316,0.9980832178538773,1.9776165357845708,1551911114317066.0,0.0965165,0.25460073,-0.012553364
1.5168057969004942,1.1565476765993945,2.055605028540001,1551911148735139.0,0.07819056,-0.033727415,0.0815198
1.6345804803965271,1.1175434077932578,2.254566549326526,1551911180697171.0,0.04398215,0.037132896,0.12183687
1.6375552458972127,1.3840702791377089,2.426967456866565,1551911215113316.0,-0.036652,0.1580841,0.031428892
1.550667603521587,1.6025782913447024,2.4727166143156603,1551911247071910.0,-0.045204107,0.09088899,0.03631581
1.4699049407094362,1.8607051609512308,2.4738801703597018,1551911281489514.0,-0.036652,0.18496215,-0.043096602
1.3656923101744434,2.1543756066790642,2.401416930770103,1551911313444619.0,-0.09651675,0.087223805,-0.024770662
1.0807048167363769,2.1453652131633243,2.361718022572221,1551911347862014.0,-0.1734857,-0.10092253,-0.017440282
0.8091923330840718,1.9394985876601796,2.354879725102639,1551911379823577.0,-0.10384712,-0.07526621,0.015546411
0.6215047522876749,1.782963321785378,2.4185182288394467,1551911414239723.0,-0.1197296,-0.10947464,0.048533108
0.343954776719183,1.5301092322227778,2.5315548314028704,1551911446199150.0,-0.15638149,-0.16567418,0.06685905
0.11732973696061882,1.0825491992906437,2.636405802453687,1551911480615244.0,-0.043982375,-0.30006444,0.025320247
0.2133169191977639,0.4809017858870597,2.5939068947990176,1551911515027796.0,0.13072494,-0.162009,-0.077305034
0.4401165048906566,0.44434751421763186,2.395268748240796,1551911546982744.0,0.08185575,0.072563045,-0.10540481
0.5688286613466982,0.5563495205162321,2.266582408353433,1551911581403108.0,0.07086019,-0.08259659,-0.0064447187
0.8981781639366353,0.06514562358940446,2.4056064844039775,1551911613367171.0,0.320093,-0.37581167,0.10351093
1.7516522008828965,-0.22902703862508758,2.4731824812009893,1551911647780244.0,0.3909533,0.22650096,-0.028435849
1.9299768359879126,0.5327680021849657,2.382431754830012,1551911679742587.0,-0.21258104,0.42930803,-0.043096602
1.303477126835297,0.6798574699496608,2.439070263731438,1551911714153994.0,-0.23701563,-0.26463428,0.080298066
1.3475768738670106,0.39891590107965513,2.525856882689963,1551911746110296.0,0.25167614,0.12754086,-0.021105472
1.9023261662390079,1.2531797581979132,2.2394956779608832,1551911780524775.0,0.19058968,0.55025923,-0.23490812
1.9204384142368442,2.1067436105757453,1.795547098279072,1551911814952223.0,-0.13072516,0.27903533,-0.20314316
1.7560258394621377,2.7028137947895483,1.391109124502252,1551911846906077.0,0.012217178,0.41342556,-0.22635601
2.012312886441313,3.4954777167510738,1.0215354850225102,1551911881328577.0,0.19425486,0.29369608,-0.11884384
2.3260874045582995,3.92258554706344,0.8819597926586539,1551911913281962.0,0.11362072,0.19717944,-0.0797485
2.490062025921564,4.360874770501314,0.6263985521418135,1551911947701650.0,0.10140342,0.2729267,-0.14450015
2.8186240339751967,4.7209576593212175,0.5197228342437415,1551911979657848.0,0.23457193,0.042019814,0.058306944
3.292085898867313,4.479109961806452,0.780323662271047,1551912014079254.0,0.21380255,-0.24753007,0.14871491
3.6895103349485883,3.9162250254098256,1.0362869931093543,1551912048492379.0,0.18203758,-0.31839037,0.09618056
4.045634817930678,3.375933661947901,1.1080236255639089,1551912080450296.0,0.20647216,-0.2194303,-0.0076664463
4.506846694761477,2.9177861281308277,1.0067247700124553,1551912114867587.0,0.24923268,-0.2939558,-0.08585714
4.892371150523127,2.29795733793903,0.9032865503076576,1551912146823889.0,0.12705974,-0.27929503,-0.028435849
4.9012084083255605,1.952159731521578,0.813450182716364,1551912181248212.0,-0.10384712,-0.12657884,-0.039431415
4.582183465402179,1.5830182390130383,0.9313867744166382,1551912213203421.0,-0.21868968,-0.2988427,0.18658853
4.125696129795091,0.9665833414023862,1.3906999378693095,1551912247623369.0,-0.2492329,-0.24264315,0.20735793
3.607521340444265,0.7062042586415153,1.615998935780838,1551912279577119.0,-0.2809979,-0.049609892,0.048533108
3.1763214677611886,0.6243064265638896,1.713499912777328,1551912314000035.0,-0.15638149,-0.058162004,0.053420026
2.785109068742612,0.4969086312791736,1.7761759169610678,1551912348412119.0,-0.25045466,0.011476576,0.011881223
2.3355342290077026,0.5972042422075858,1.8250750722508098,1551912380371806.0,-0.18936817,0.0017027408,0.05586348
